CustomerID;Title;FirstName;MiddleName;LastName;Suffix;AddressLine1;AddressLine2;City;StateProvinceName;CountryRegionName;PostalCode;PhoneNumber;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText;Today;Age;age groups
14965;NULL;Edwin;NULL;Zhou;NULL;55, rue de la Cavalerie;NULL;Saint Ouen;Charente-Maritime;France;17490;1 (11) 500 555-0186;30872;Partial College;Management;M;M;1;3;0;2;113242;6/03/2017;1;61.06;YES;14/09/2024;40;40-59
12110;NULL;Bianca;Y;Guo;NULL;2745 Mt. Dias Blvd.;NULL;Burlingame;California;United States;94010;613-555-0188;25602;Partial College;Clerical;F;M;1;2;0;2;76719;6/03/2017;1;50;YES;14/09/2024;55;40-59
24031;NULL;Tammy;NULL;Suri;NULL;4601 San Ramon Road;NULL;Reading;England;United Kingdom;RG7 5H7;1 (11) 500 555-0113;32988;Partial College;Clerical;F;M;1;2;2;2;86777;6/03/2017;1;50.99;YES;14/09/2024;34;30-39
19520;NULL;Kari;NULL;Mu?±oz;NULL;7377 Morello Heights Circle;NULL;Peterborough;England;United Kingdom;PB12;1 (11) 500 555-0136;34020;Partial High School;Manual;F;M;0;0;0;0;32172;6/03/2017;0;45.57;NO;14/09/2024;32;30-39
22319;NULL;Jorge;M;Zhou;NULL;9, rue de la Com?©die;NULL;Paris;Seine (Paris);France;75010;1 (11) 500 555-0198;33549;High School;Manual;M;S;0;0;0;0;35940;6/03/2017;0;47.01;NO;14/09/2024;33;30-39
26415;NULL;Latoya;S;Lal;NULL;Heideweg 2459;NULL;Hamburg;Hessen;Germany;22001;1 (11) 500 555-0198;24945;Partial High School;Manual;F;M;1;1;0;2;35178;6/03/2017;0;46.98;NO;14/09/2024;56;40-59
20100;NULL;Jesse;NULL;Watson;NULL;1283 Teakwood Court;NULL;Long Beach;California;United States;90802;907-555-0117;27846;High School;Skilled Manual;M;S;1;1;0;0;60475;6/03/2017;1;51.61;YES;14/09/2024;49;40-59
23134;NULL;Alyssa;C;Robinson;NULL;3839 Northgate Road;NULL;Westminster;British Columbia;Canada;V3L 1H4;333-555-0186;28216;High School;Skilled Manual;F;M;1;0;1;2;53396;6/03/2017;1;48.79;YES;14/09/2024;47;40-59
20103;NULL;William;NULL;Robinson;NULL;6999 Yosemite Circle;NULL;Langford;British Columbia;Canada;V9;131-555-0115;28108;Partial College;Management;M;M;1;0;0;2;112449;6/03/2017;1;56.88;YES;14/09/2024;48;40-59
20957;NULL;Darren;E;Kapoor;NULL;3193, rue Lamarck;NULL;Roissy en Brie;Seine et Marne;France;77680;1 (11) 500 555-0147;34715;Partial College;Skilled Manual;M;S;0;1;0;0;52708;6/03/2017;0;51.34;NO;14/09/2024;30;30-39
24400;NULL;Kaitlyn;M;Parker;NULL;7267 Loftus Road;NULL;Tacoma;Washington;United States;98403;271-555-0125;30842;Partial College;Clerical;F;M;1;0;0;1;85940;6/03/2017;0;50.9;NO;14/09/2024;40;40-59
18205;NULL;Lindsey;NULL;Raji;NULL;8909 Chestnut Ave.;NULL;Port Macquarie;New South Wales;Australia;2444;1 (11) 500 555-0145;33752;Bachelors;Skilled Manual;F;M;0;1;1;2;59109;6/03/2017;1;52.39;YES;14/09/2024;32;30-39
29200;NULL;Jackson;NULL;Collins;NULL;8221 Argyll Ave.;NULL;Beaverton;Oregon;United States;97005;212-555-0155;28181;High School;Clerical;M;M;1;1;2;2;79773;6/03/2017;1;59.28;YES;14/09/2024;48;40-59
28899;NULL;Alejandro;R;Anand;NULL;2733 Del Mar Ave.;NULL;London;England;United Kingdom;SW6 SBY;1 (11) 500 555-0192;27291;High School;Skilled Manual;M;M;1;1;0;2;61963;6/03/2017;1;54.76;YES;14/09/2024;50;40-59
12933;NULL;Jonathan;NULL;Hall;NULL;3919 Bayview Circle;NULL;Colma;California;United States;94014;973-555-0119;32549;Graduate Degree;Professional;M;M;1;1;1;2;135110;6/03/2017;1;53.93;YES;14/09/2024;36;30-39
11400;NULL;Franklin;NULL;Raji;NULL;3477 Mt. Washington Way;NULL;London;England;United Kingdom;SW8 1XD;1 (11) 500 555-0180;32617;Graduate Degree;Skilled Manual;M;S;0;1;0;0;56868;6/03/2017;0;50.46;NO;14/09/2024;35;30-39
19663;NULL;Alex;NULL;Allen;NULL;4930 Augustine Drive;NULL;Ballard;Washington;United States;98107;673-555-0180;32462;Partial College;Manual;M;M;0;1;1;2;30886;6/03/2017;1;50.22;YES;14/09/2024;36;30-39
28303;NULL;Justin;L;Lewis;NULL;5928 First Ave.;NULL;Warrnambool;Victoria;Australia;3280;1 (11) 500 555-0163;31013;Bachelors;Clerical;M;S;0;2;0;0;87228;6/03/2017;1;54.91;YES;14/09/2024;40;40-59
27531;NULL;Abigail;E;Bailey;NULL;2431 Keith Court;NULL;Renton;Washington;United States;98055;329-555-0153;30724;Bachelors;Manual;F;S;0;1;0;0;26596;6/03/2017;0;49.13;NO;14/09/2024;41;40-59
21025;NULL;Cedric;E;Wu;NULL;2496 Greendell Pl.;NULL;Warrington;England;United Kingdom;WA1;1 (11) 500 555-0113;33072;High School;Skilled Manual;M;S;0;2;0;0;62152;6/03/2017;1;48.86;YES;14/09/2024;34;30-39
17026;NULL;Jordan;NULL;Li;NULL;6122 Orange St;NULL;Port Hammond;British Columbia;Canada;V6B 3P7;179-555-0120;31971;Partial College;Skilled Manual;M;S;0;1;0;0;52460;6/03/2017;0;50.69;NO;14/09/2024;37;30-39
11890;NULL;Whitney;NULL;Lopez;NULL;3098 Eastgate Ave;NULL;Berkeley;California;United States;94704;307-555-0113;28809;Graduate Degree;Management;F;M;1;3;0;0;105808;6/03/2017;1;51.65;YES;14/09/2024;46;40-59
28735;NULL;Kimberly;A;Morgan;NULL;5259 Mildred Ln.;NULL;Esher-Molesey;England;United Kingdom;EM15;1 (11) 500 555-0195;34248;High School;Manual;F;S;0;1;0;0;32844;6/03/2017;0;46.1;NO;14/09/2024;31;30-39
22932;NULL;Maurice;NULL;Jai;NULL;8528 San Ramon Road;NULL;Matraville;New South Wales;Australia;2036;1 (11) 500 555-0147;30082;Partial College;Clerical;M;S;1;1;0;0;86882;6/03/2017;0;59.16;NO;14/09/2024;42;40-59
19424;NULL;Terrance;I;Smith;NULL;8715 Birchwood;NULL;Stoke-on-Trent;England;United Kingdom;AS23;1 (11) 500 555-0182;32704;High School;Clerical;M;S;0;2;0;0;79843;6/03/2017;1;52.79;YES;14/09/2024;35;30-39
12764;NULL;Alexandra;NULL;Harris;NULL;5454 Old Mt. View Drive;NULL;Tacoma;Washington;United States;98403;846-555-0165;26893;Partial College;Clerical;F;M;1;0;0;2;80559;6/03/2017;0;49.58;NO;14/09/2024;51;40-59
29175;NULL;Sean;D;Rivera;NULL;6080 Candelero Pl.;NULL;Burien;Washington;United States;98168;837-555-0175;28708;Graduate Degree;Clerical;M;M;1;2;0;2;77058;6/03/2017;1;50.16;YES;14/09/2024;46;40-59
13552;NULL;Trevor;L;Hughes;NULL;959, rue Jean Mermoz;NULL;Saint Germain en Laye;Yveline;France;78100;1 (11) 500 555-0138;32569;Bachelors;Skilled Manual;M;S;0;0;0;0;62244;6/03/2017;1;52.68;YES;14/09/2024;36;30-39
21596;NULL;Luke;H;Wright;NULL;2710 Saddlehill Lane;NULL;Woodburn;Oregon;United States;97071;145-555-0162;33453;Graduate Degree;Manual;M;M;0;1;0;1;31584;6/03/2017;1;46.41;YES;14/09/2024;33;30-39
11245;NULL;Ricky;D;Vazquez;NULL;Ro?üstr 9928;NULL;Hamburg;Hessen;Germany;22001;1 (11) 500 555-0147;28060;High School;Skilled Manual;M;M;1;1;1;2;53586;6/03/2017;1;52.36;YES;14/09/2024;48;40-59
29077;Mr.;Blake;C;Henderson;NULL;9365 G St.;NULL;Santa Monica;California;United States;90401;926-555-0187;35757;Partial College;Management;M;S;0;0;0;0;108879;6/03/2017;1;52.38;YES;14/09/2024;27;24 -29
21456;NULL;Dalton;NULL;Gonzales;NULL;302 Via Cordona Ln.;NULL;Lebanon;Oregon;United States;97355;789-555-0171;23799;High School;Skilled Manual;M;M;1;1;0;2;54186;6/03/2017;1;48.19;YES;14/09/2024;60;60+
11682;NULL;Kaitlyn;NULL;Hall;NULL;5715 5th Ave.;NULL;Tacoma;Washington;United States;98403;209-555-0173;32583;Graduate Degree;Skilled Manual;F;M;0;1;0;1;54460;6/03/2017;0;48.49;NO;14/09/2024;36;30-39
11510;NULL;Seth;H;Roberts;NULL;5989 Concord Ave;NULL;N. Vancouver;British Columbia;Canada;V7L 4J4;199-555-0147;26858;Bachelors;Professional;M;M;1;1;1;2;133666;6/03/2017;1;52.38;YES;14/09/2024;51;40-59
18234;NULL;Alexandria;D;Russell;NULL;9590 Sutton Circle;NULL;Sedro Woolley;Washington;United States;98284;454-555-0165;28614;Bachelors;Skilled Manual;F;M;1;0;1;2;55664;6/03/2017;1;52.07;YES;14/09/2024;46;40-59
17493;NULL;Candice;M;Gao;NULL;7361 Pine St.;NULL;Cranbourne;Victoria;Australia;3977;1 (11) 500 555-0187;25534;Partial High School;Manual;F;M;1;0;0;2;27346;6/03/2017;0;45.41;NO;14/09/2024;55;40-59
24590;NULL;Diana;L;Alonso;NULL;5218 E 28th Street;NULL;Wollongong;New South Wales;Australia;2500;1 (11) 500 555-0148;34338;Bachelors;Skilled Manual;F;M;0;2;0;0;56168;6/03/2017;0;47.92;NO;14/09/2024;31;30-39
16063;NULL;Francisco;M;Kapoor;NULL;7567 Blackwood Drive;NULL;Berkeley;California;United States;94704;765-555-0128;33070;Bachelors;Clerical;M;M;1;2;1;2;78235;6/03/2017;1;52.6;YES;14/09/2024;34;30-39
17539;NULL;Grace;NULL;Wilson;NULL;7758 Morning Glory Dr.;NULL;Sooke;British Columbia;Canada;V0;971-555-0134;30779;Bachelors;Manual;F;M;0;0;1;2;33442;6/03/2017;1;47.18;YES;14/09/2024;40;40-59
15168;NULL;Xavier;R;Bell;NULL;7194 Fourth St.;NULL;Port Orchard;Washington;United States;98366;696-555-0116;23718;Bachelors;Skilled Manual;M;M;1;1;1;2;54975;6/03/2017;1;49.13;YES;14/09/2024;60;60+
29096;NULL;Margaret;C;Stewart;NULL;3553 S. 38th Street;NULL;Bendigo;Victoria;Australia;3550;1 (11) 500 555-0197;26705;Partial College;Clerical;F;M;1;3;1;2;84799;6/03/2017;1;54.68;YES;14/09/2024;52;40-59
23082;NULL;Jonathan;NULL;Williams;NULL;2518 Kirkwood Dr.;NULL;Spring Valley;California;United States;91977;905-555-0112;35950;Partial College;Manual;M;M;0;1;0;0;27089;6/03/2017;0;44.79;NO;14/09/2024;26;24 -29
19137;NULL;Eric;NULL;Russell;NULL;7632 Oxford Way;NULL;Port Orchard;Washington;United States;98366;510-555-0110;31486;Graduate Degree;Skilled Manual;M;S;0;2;0;0;52321;6/03/2017;0;58.4;NO;14/09/2024;39;30-39
14490;NULL;Aidan;B;Butler;NULL;8379 Surf View Drive;NULL;Coronado;California;United States;92118;470-555-0185;26954;Graduate Degree;Skilled Manual;M;M;1;0;1;2;55926;6/03/2017;1;55.76;YES;14/09/2024;51;40-59
21987;NULL;Theodore;F;Dominguez;NULL;1291 Honey Court;NULL;East Brisbane;Queensland;Australia;4169;1 (11) 500 555-0151;31385;Bachelors;Clerical;M;S;0;2;0;0;78106;6/03/2017;0;61.04;NO;14/09/2024;39;30-39
19685;NULL;Brandy;C;Perez;NULL;993 Piedmont Dr.;NULL;Beverly Hills;California;United States;90210;523-555-0117;30757;Bachelors;Skilled Manual;F;M;1;1;1;2;56539;6/03/2017;1;50.71;YES;14/09/2024;41;40-59
18284;NULL;Carl;NULL;Deng;NULL;7523 Cordoba Way;NULL;Hobart;Tasmania;Australia;7001;1 (11) 500 555-0150;31619;Bachelors;Skilled Manual;M;S;0;2;0;0;52905;6/03/2017;1;57.43;YES;14/09/2024;38;30-39
15922;NULL;Roger;C;Kumar;NULL;3575 Chisholm Way;NULL;High Wycombe;England;United Kingdom;HP10 9QY;1 (11) 500 555-0122;28414;High School;Manual;M;M;1;1;1;2;35679;6/03/2017;0;51.91;NO;14/09/2024;47;40-59
20597;NULL;Carly;NULL;Beck;NULL;2454, rue Lamarck;NULL;Saint Ouen;Loir et Cher;France;41100;1 (11) 500 555-0188;24771;Partial High School;Skilled Manual;F;M;1;2;0;2;54316;6/03/2017;1;48.05;YES;14/09/2024;57;40-59
13245;NULL;Angel;E;Scott;NULL;4377 Westminster Pl.;NULL;Salem;Oregon;United States;97301;287-555-0168;26108;Partial College;Skilled Manual;M;M;1;1;2;2;58576;6/03/2017;1;53.3;YES;14/09/2024;53;40-59
15358;NULL;Danielle;J;Sanders;NULL;6687 Fairlane Place;NULL;Oakland;California;United States;94611;130-555-0153;19078;Graduate Degree;Skilled Manual;F;S;1;0;0;1;54270;6/03/2017;1;49.97;YES;14/09/2024;73;60+
26531;NULL;Jeremy;NULL;Reed;NULL;7801 Midway Ct.;NULL;Burlingame;California;United States;94010;452-555-0112;32606;Graduate Degree;Skilled Manual;M;M;0;0;1;2;61322;6/03/2017;1;49.7;YES;14/09/2024;35;30-39
23733;NULL;Natasha;G;Gomez;NULL;5823 Danielle Court;NULL;Bremerton;Washington;United States;98312;260-555-0126;26168;High School;Skilled Manual;F;M;1;1;1;2;57830;6/03/2017;1;50.41;YES;14/09/2024;53;40-59
24964;NULL;Samantha;NULL;Anderson;NULL;6359 Jill Ave.;NULL;Edmonds;Washington;United States;98020;210-555-0164;24673;High School;Skilled Manual;F;M;1;1;2;2;52415;6/03/2017;1;51.4;YES;14/09/2024;57;40-59
15002;NULL;Jenny;A;Lin;NULL;88, avenue de l¬¥ Union Centrale;NULL;Colomiers;Garonne (Haute);France;31770;1 (11) 500 555-0151;34065;Partial High School;Manual;F;S;0;0;0;0;29873;6/03/2017;0;46.95;NO;14/09/2024;31;30-39
15787;NULL;Cynthia;NULL;Gonzalez;NULL;5757 St. Catherines Court;NULL;St. Leonards;New South Wales;Australia;2065;1 (11) 500 555-0114;29727;Partial College;Manual;F;S;0;0;0;0;33890;6/03/2017;0;48.5;NO;14/09/2024;43;40-59
28589;NULL;John;M;Walker;NULL;4262 Monterey Ave.;NULL;N. Vancouver;British Columbia;Canada;V7L 4J4;294-555-0151;27744;Partial High School;Manual;M;S;0;0;0;0;32082;6/03/2017;0;51.84;NO;14/09/2024;49;40-59
15318;NULL;Grace;D;Watson;NULL;3925 Boyd;NULL;Corvallis;Oregon;United States;97330;886-555-0176;24736;Bachelors;Skilled Manual;F;M;1;2;1;2;61257;6/03/2017;1;49.04;YES;14/09/2024;57;40-59
11970;NULL;Bailey;NULL;Collins;NULL;2578 Welle Road;# 118;W. Linn;Oregon;United States;97068;968-555-0128;34289;Bachelors;Management;F;S;0;1;0;0;102726;6/03/2017;0;53.41;NO;14/09/2024;31;30-39
13696;NULL;Katherine;NULL;Edwards;NULL;Zollstr 62;NULL;Neunkirchen;Saarland;Germany;66578;1 (11) 500 555-0172;33557;Partial College;Clerical;F;S;0;0;0;0;76405;6/03/2017;1;51.22;YES;14/09/2024;33;30-39
28825;NULL;Caleb;A;Hernandez;NULL;9808 Deerfield Dr.;NULL;Renton;Washington;United States;98055;344-555-0121;33820;Graduate Degree;Clerical;M;M;1;0;1;1;82336;6/03/2017;1;52.25;YES;14/09/2024;32;30-39
18613;NULL;Cody;NULL;Murphy;NULL;8292 Ferndale Lane;NULL;Downey;California;United States;90241;124-555-0161;32461;Bachelors;Manual;M;S;0;1;0;0;29866;6/03/2017;0;48.94;NO;14/09/2024;36;30-39
28543;NULL;Roger;S;Ye;NULL;Postfach 55 00 00;NULL;M?ºnchen;Nordrhein-Westfalen;Germany;80074;1 (11) 500 555-0171;34587;Partial College;Manual;M;S;0;0;0;0;35523;6/03/2017;1;47.64;YES;14/09/2024;30;30-39
14772;NULL;Stacy;A;Torres;NULL;Am Grossen Dern 4982;NULL;Frankfurt;Bayern;Germany;91480;1 (11) 500 555-0181;32439;Bachelors;Management;F;M;1;1;0;1;107959;6/03/2017;0;50.92;NO;14/09/2024;36;30-39
28315;NULL;Stacy;NULL;Alonso;NULL;4575 Sandiago Drive;NULL;Hawthorne;Queensland;Australia;4171;1 (11) 500 555-0169;30229;Bachelors;Management;F;S;1;1;0;0;103800;6/03/2017;0;50.83;NO;14/09/2024;42;40-59
18529;NULL;Albert;W;Castro;NULL;1083 W. Hookston Road;NULL;Chantilly;Virginia;United States;20151;322-555-0132;29636;High School;Clerical;M;S;1;2;0;0;85818;6/03/2017;1;61.82;YES;14/09/2024;44;40-59
23681;NULL;Jordan;NULL;Gonzales;NULL;7057 Striped Maple Court;NULL;Victoria;British Columbia;Canada;V8V;332-555-0114;22286;Bachelors;Clerical;M;S;1;3;1;1;85873;6/03/2017;1;52.07;YES;14/09/2024;64;60+
23906;NULL;Alan;J;Ma;NULL;Westheimer Stra?üe 345;NULL;M?ºnchen;Nordrhein-Westfalen;Germany;80074;1 (11) 500 555-0115;32072;Bachelors;Management;M;S;1;3;0;0;107354;6/03/2017;1;52.41;YES;14/09/2024;37;30-39
25859;NULL;Mackenzie;M;Peterson;NULL;3752 San Ramon Valley Blvd.;NULL;Lake Oswego;Oregon;United States;97034;490-555-0161;23897;Partial High School;Skilled Manual;F;S;1;0;1;1;56099;6/03/2017;1;51.68;YES;14/09/2024;59;40-59
21096;NULL;Jon;NULL;Lin;NULL;Hellweg 4934;Verkaufsabteilung;Eilenburg;Brandenburg;Germany;4838;1 (11) 500 555-0117;30562;Partial College;Skilled Manual;M;S;0;1;0;0;51729;6/03/2017;0;55.86;NO;14/09/2024;41;40-59
24287;NULL;John;J;Martinez;NULL;1071 Stanz Grace St.;NULL;Chula Vista;California;United States;91910;411-555-0143;34844;High School;Skilled Manual;M;M;0;2;0;0;61171;6/03/2017;1;49.19;YES;14/09/2024;29;24 -29
13428;NULL;Marcus;A;Ramirez;NULL;1888 Buena Vista;NULL;Novato;California;United States;94947;127-555-0144;31026;Bachelors;Skilled Manual;M;M;1;1;2;2;62003;6/03/2017;1;59.05;YES;14/09/2024;40;40-59
13863;NULL;Kevin;L;Long;NULL;3378 Coldwater Drive;NULL;Berkeley;California;United States;94704;637-555-0121;33622;Graduate Degree;Professional;M;M;1;2;0;0;129601;6/03/2017;1;52.13;YES;14/09/2024;33;30-39
15937;NULL;Grace;R;Lewis;NULL;3353 Teixeira Way;NULL;Bellingham;Washington;United States;98225;187-555-0156;31179;Partial College;Skilled Manual;F;M;1;0;0;2;57553;6/03/2017;0;48.62;NO;14/09/2024;39;30-39
20353;NULL;Allison;NULL;Phillips;NULL;5698 Elmonte Drive;NULL;La Jolla;California;United States;92806;313-555-0116;27318;Partial High School;Manual;F;S;0;1;0;0;30204;6/03/2017;0;48.72;NO;14/09/2024;50;40-59
13776;NULL;Miguel;NULL;Carter;NULL;4312 Cambridge Drive;NULL;Billericay;England;United Kingdom;CM11;1 (11) 500 555-0113;16846;Bachelors;Clerical;M;M;1;3;0;2;80614;6/03/2017;1;49.85;YES;14/09/2024;79;60+
28289;NULL;Jack;L;Gonzales;NULL;920 Holiday Hills Drive;NULL;Redwood City;California;United States;94063;953-555-0127;29484;Partial College;Clerical;M;S;1;2;0;0;80352;6/03/2017;1;59.06;YES;14/09/2024;44;40-59
17782;NULL;Casey;C;Shan;NULL;7736 Sunnybrook Drive;NULL;London;England;United Kingdom;C2H 7AU;1 (11) 500 555-0113;32463;Graduate Degree;Professional;F;M;1;2;0;0;130425;6/03/2017;1;52.08;YES;14/09/2024;36;30-39
24636;NULL;Anna;NULL;Ward;NULL;9531 Tri-state Ave;NULL;Lake Oswego;Oregon;United States;97034;939-555-0166;22038;Graduate Degree;Professional;F;M;1;3;2;2;130572;6/03/2017;1;55.9;YES;14/09/2024;64;60+
15507;NULL;Hailey;NULL;Campbell;NULL;3908 Alaska Drive;NULL;Westminster;British Columbia;Canada;V3L 1E7;343-555-0181;31683;Graduate Degree;Skilled Manual;F;M;1;2;1;2;56013;6/03/2017;1;48.3;YES;14/09/2024;38;30-39
28235;NULL;Cole;M;Rogers;NULL;8310 Mountaire Pkwy.;NULL;Coronado;California;United States;92118;159-555-0114;31089;Bachelors;Clerical;M;S;0;2;0;0;82089;6/03/2017;1;56.41;YES;14/09/2024;40;40-59
14865;NULL;Austin;V;Coleman;NULL;3563 Mulberry;NULL;Stoke-on-Trent;England;United Kingdom;AS23;1 (11) 500 555-0167;33069;Partial College;Skilled Manual;M;S;0;0;0;0;60287;6/03/2017;1;53.25;YES;14/09/2024;34;30-39
17717;NULL;Jeremiah;NULL;Miller;NULL;5092 Crane Court;NULL;Watford;England;United Kingdom;WA3;1 (11) 500 555-0183;27358;Partial College;Clerical;M;S;1;0;0;0;81030;6/03/2017;1;54.37;YES;14/09/2024;50;40-59
27574;NULL;Madeline;D;Hill;NULL;3064 Whyte Park Ave.;NULL;Santa Monica;California;United States;90401;779-555-0187;28592;Partial College;Skilled Manual;F;M;1;0;1;1;56345;6/03/2017;1;51.82;YES;14/09/2024;46;40-59
16482;NULL;Tabitha;E;Arthur;NULL;6992 Mt. View Drive;NULL;Bendigo;Victoria;Australia;3550;1 (11) 500 555-0169;25703;Partial College;Clerical;F;M;1;3;0;2;79945;6/03/2017;1;50.17;YES;14/09/2024;54;40-59
20925;NULL;Kristin;D;Xu;NULL;2, rue de l¬¥Avenir;NULL;Roubaix;Nord;France;59100;1 (11) 500 555-0112;36255;High School;Clerical;F;S;0;2;0;0;80444;6/03/2017;1;53.69;YES;14/09/2024;25;24 -29
23194;NULL;Shelby;M;Cook;NULL;8132 Twincreek Ct;NULL;Daly City;California;United States;94015;415-555-0121;31181;Bachelors;Management;F;M;1;3;0;2;111642;6/03/2017;0;51.08;NO;14/09/2024;39;30-39
23730;NULL;Morgan;NULL;Rodriguez;NULL;5495 Glendale Circle;NULL;Haney;British Columbia;Canada;V2W 1W2;162-555-0126;26006;High School;Clerical;F;M;1;1;0;1;86467;6/03/2017;0;50.01;NO;14/09/2024;54;40-59
12840;NULL;Naomi;NULL;Sanz;NULL;1013 Holiday Hills Dr.;NULL;Gateshead;England;United Kingdom;GA10;1 (11) 500 555-0166;19948;Graduate Degree;Management;F;M;1;0;1;2;102666;6/03/2017;1;54.99;YES;14/09/2024;70;60+
16243;NULL;Maria;NULL;James;NULL;258 Bluejay Dr.;Unit A;Newton;British Columbia;Canada;V2M1P1;774-555-0124;28666;Graduate Degree;Professional;F;S;1;1;0;0;127613;6/03/2017;0;54.66;NO;14/09/2024;46;40-59
18980;NULL;Sophia;NULL;Hernandez;NULL;9067 Indigo Ct.;NULL;Corvallis;Oregon;United States;97330;116-555-0153;23667;High School;Skilled Manual;F;M;1;0;1;2;55730;6/03/2017;1;52.69;YES;14/09/2024;60;60+
17836;NULL;Jacquelyn;Y;Ramos;NULL;16, rue de l¬¥Avenir;NULL;Cergy;Val d'Oise;France;95000;1 (11) 500 555-0125;35690;High School;Clerical;F;S;0;1;0;0;78704;6/03/2017;0;49.49;NO;14/09/2024;27;24 -29
15610;NULL;Jessica;A;Gonzales;NULL;8251 Vista Del Sol;NULL;Watford;England;United Kingdom;WA3;1 (11) 500 555-0117;36811;Partial College;Management;F;S;0;0;0;0;109725;6/03/2017;1;52.48;YES;14/09/2024;24;24 -29
21620;NULL;Mariah;NULL;Brooks;NULL;8535 Meadowbrook Court;NULL;Haney;British Columbia;Canada;V2W 1W2;127-555-0131;32726;Graduate Degree;Professional;F;M;1;1;0;1;131993;6/03/2017;0;52.11;NO;14/09/2024;35;30-39
25533;NULL;Suzanne;A;Huang;NULL;Residenz Stra?üe 4324;NULL;Berlin;Nordrhein-Westfalen;Germany;14197;1 (11) 500 555-0111;29769;Bachelors;Clerical;F;S;1;1;0;0;77406;6/03/2017;0;50.86;NO;14/09/2024;43;40-59
11913;Ms.;Rebecca;A.;Robinson;NULL;1861 Chinquapin Ct;NULL;Seaford;Victoria;Australia;3198;648-555-0100;31209;Bachelors;Skilled Manual;F;M;1;1;1;2;61615;6/03/2017;1;53.04;YES;14/09/2024;39;30-39
11860;NULL;Nicole;NULL;Walker;NULL;8362 Abbey Court;NULL;National City;California;United States;91950;129-555-0165;29960;Partial College;Skilled Manual;F;M;1;2;0;1;60762;6/03/2017;0;49.3;NO;14/09/2024;43;40-59
28398;NULL;Shawn;L;Lal;NULL;99, rue du D?©part;NULL;Paris La Defense;Hauts de Seine;France;92081;1 (11) 500 555-0116;30352;Partial College;Clerical;M;S;0;0;0;0;82459;6/03/2017;1;59.53;YES;14/09/2024;42;40-59
26614;NULL;Richard;S;Robinson;NULL;2030 Hill Drive;NULL;Seattle;Washington;United States;98104;646-555-0154;29742;High School;Clerical;M;S;1;1;0;0;86228;6/03/2017;1;58.08;YES;14/09/2024;43;40-59
28496;NULL;Adam;A;Shan;NULL;29, rue Jean Mermoz;NULL;Metz;Moselle;France;57000;1 (11) 500 555-0185;29441;High School;Manual;M;S;0;0;0;0;35967;6/03/2017;1;57.72;YES;14/09/2024;44;40-59
25236;NULL;Lance;NULL;Martin;NULL;4422 Roxbury Drive;NULL;Milsons Point;New South Wales;Australia;2061;1 (11) 500 555-0179;29960;Bachelors;Clerical;M;S;1;3;0;0;82213;6/03/2017;1;62.53;YES;14/09/2024;43;40-59
29269;NULL;Vanessa;NULL;Griffin;NULL;337 Forest Way;NULL;Lebanon;Oregon;United States;97355;497-555-0173;29355;High School;Manual;F;M;1;1;1;2;36117;6/03/2017;1;47.22;YES;14/09/2024;44;40-59
16613;NULL;Cassie;S;Sutton;NULL;5984 Dewing Avenue;NULL;Caloundra;Queensland;Australia;4551;1 (11) 500 555-0139;34432;Bachelors;Clerical;F;M;0;0;0;0;77202;6/03/2017;1;50.03;YES;14/09/2024;30;30-39
13770;NULL;Gerald;A;Moreno;NULL;Zollhof 1866;NULL;Frankfurt;Hessen;Germany;60323;1 (11) 500 555-0189;32350;Graduate Degree;Management;M;M;1;2;0;0;105730;6/03/2017;1;50.94;YES;14/09/2024;36;30-39
25210;NULL;Kathryn;NULL;Xu;NULL;4308 Sand Pointe Lane;NULL;Brisbane;Queensland;Australia;4000;1 (11) 500 555-0166;31011;Bachelors;Clerical;F;M;1;2;1;2;83813;6/03/2017;1;53.42;YES;14/09/2024;40;40-59
17954;NULL;Shelby;B;Torres;NULL;96, avenue de l¬¥Europe;NULL;Saint Germain en Laye;Yveline;France;78100;1 (11) 500 555-0198;32890;Partial College;Clerical;F;S;0;0;0;0;81503;6/03/2017;0;53.32;NO;14/09/2024;35;30-39
16049;NULL;Ashlee;A;Nara;NULL;Altendorfer Stra?üe 123;NULL;Grevenbroich;Bayern;Germany;41485;1 (11) 500 555-0116;28257;Partial College;Management;F;M;1;2;1;2;105376;6/03/2017;1;55.61;YES;14/09/2024;47;40-59
21022;NULL;Bianca;J;Huang;NULL;6058 Foothill Way;NULL;Suresnes;Hauts de Seine;France;92150;1 (11) 500 555-0139;28655;Bachelors;Management;F;M;1;3;1;2;106039;6/03/2017;1;52.93;YES;14/09/2024;46;40-59
27200;NULL;Anna;NULL;Thompson;NULL;6183 Robbins Place;NULL;Lebanon;Oregon;United States;97355;840-555-0155;31699;Graduate Degree;Professional;F;S;1;2;0;0;130978;6/03/2017;1;55.58;YES;14/09/2024;38;30-39
17027;NULL;Brianna;NULL;Taylor;NULL;6257 Jennifer Way;NULL;Westminster;British Columbia;Canada;V3L 1H4;107-555-0171;31955;Partial College;Clerical;F;S;0;0;0;0;81232;6/03/2017;1;53.95;YES;14/09/2024;37;30-39
